country,year,ln_ef,ln_co2_per_capita,ln_palma,ln_gini_wid,ln_gdp_per_capita,ln_fossil_fuel_share,ln_renewable_energy,ln_urban_pct,ln_trade_openness,ln_oil,ihs_fdi
Iraq,2015,0.1823215567939546,4.753259776179725,1.6328725049818444,-0.5306882528622423,8.398441612691235,3.8935822371939963,-0.2231435513142097,4.247359234139043,4.242646293080609,3.6178812251786905,-2.2183308484344075
Iraq,2016,0.25464221837358075,4.815309960588808,1.7408516798568439,-0.49774488422746027,8.374343307984388,4.477529143082873,-0.10536051565782628,4.2472427126184025,3.9998199439092805,3.4954784277267623,-2.032690658224678
Iraq,2017,0.3074846997479607,4.374992621870544,1.8536073892547669,-0.4648966918775909,8.467852650962367,4.236822852139425,-0.6931471805599453,4.246986262956787,4.09068641924042,3.6615419690913673,-1.7148739214362334
Iraq,2018,0.3220834991691132,4.419572445759296,1.9733385961210141,-0.43232256227804705,8.638824691468628,4.603161290091881,-0.6931471805599453,4.246729611191372,4.186647068509286,3.8235603169322445,-1.5081608977008931
Iraq,2019,0.412109650826833,4.029963104421925,2.1017294520902725,-0.39988072981426376,8.643271832226086,4.599947095726008,-0.10536051565782628,4.246612607269432,4.233960673968556,3.6946696163517676,-1.0884145679105743
Iraq,2020,0.3293037471426003,3.4254808880743775,2.2407747532012876,-0.36759145568008283,8.365250943157374,4.515944943299668,0.09531017980432493,4.246612279679175,4.05599029111534,3.297169382112939,-1.2386012227523417
Jordan,2005,0.26236426446749106,5.9024759474828965,1.7979706693206958,-0.48857501483117083,7.643900066214432,4.583893460722943,0.5306282510621704,4.361978586705517,4.989812607413674,-5.5229185529064475,3.4518581439352807
Jordan,2006,0.20701416938432612,5.845260904913134,1.815125018184267,-0.48369695637773796,7.759031470625986,4.583859849843784,0.8329091229351039,4.366349545941225,4.954046472110128,-5.433689379555982,3.852184164680305
Jordan,2007,0.1823215567939546,5.826856212852408,1.8133819332412207,-0.48288625507674926,7.82652533273271,4.589206686603169,0.8329091229351039,4.3736898182273745,4.983567211949086,-5.466264796167743,3.423684137497788
Jordan,2008,0.10436001532424286,5.7119316633941,1.812260235102739,-0.48223816691407806,8.08383848296227,4.584994272407125,0.9932517730102834,4.383639041805988,4.948142153241409,-5.150493355135872,3.2185009549103554
Jordan,2009,0.11332868530700327,5.625046196486737,1.800453532684642,-0.48142864691520315,8.142014899823625,4.584566150236653,1.0296194171811581,4.395827810022743,4.7198550779016415,-5.734714433789321,2.9815861787286075
Jordan,2010,0.10436001532424286,5.514739253346933,1.7889622646069938,-0.4807815024176139,8.221066420315847,4.578317849860683,1.0986122886681098,4.409886280437058,4.738149856265422,-5.73686665929649,2.5277101181728465
Jordan,2011,0.12221763272424911,5.333831190116516,1.6968072632954605,-0.5116593045145681,8.280674347994537,4.564383299445393,1.0986122886681098,4.425451291917333,4.776596601542907,-5.714242074796543,2.3189596288950898
Jordan,2012,0.23111172096338664,5.255381812361174,1.6767680605092674,-0.5196982022695891,8.33555253089088,4.578134455156997,1.0647107369924282,4.4421718823611585,4.7694600417939155,-5.662094906279526,2.291596808454036
Jordan,2013,0.14842000511827322,5.198349963097202,1.6575231065355625,-0.5279717826009612,8.368976012501587,4.581132372116379,1.1314021114911006,4.459713234505868,4.713589769900552,-5.838682208212433,2.4325039719179995
Jordan,2014,0.11332868530700327,5.036826287607466,1.6575231065355625,-0.5279717826009612,8.340737715680502,4.5811987480365755,1.1314021114911006,4.477759173374377,4.699923897674764,-5.94458557852899,2.477216694174421
Jordan,2015,0.01980262729617973,4.339290933380716,1.6575231065355625,-0.5279717826009612,8.304682109774202,4.063511240163693,1.1631508098056809,4.4985659994467255,4.557637309481304,-6.55014304414291,2.1298095686840015
